;marca;preco
1143;"Adesivo Notebook Skin Zabom 14"" Bad/sup/tecl/mouse Preto";R$ 279,00
1144;"Adesivo Notebook Skin Zabom 13.1"" Wide Flores D1 Tecld Mou Branco";R$ 239,00
1145;"Adesivo Skin Zabom Notebook 13.3"" Atlas/sup/tecl/mouse Preto";R$ 239,00
1146;"Adesivo Notebook 13.1"" Wide Lobo/tecl/mou Preto";R$ 239,00
1147;"Adesivo Notebook Skin Zabom 14"" Gato E Suporte";R$ 89,00
1148;"Adesivo Notebook 14"" Noite Estrelada + Teclado e Mouse, Preto";R$ 239,00
1149;"Adesivo Notebook 14"" Naruto, Teclado, Mouse, Branco";R$ 239,00
1150;"Adesivo Notebook Skin Zabom 13.3"" Cosmos D1 E Suporte";R$ 89,00
1151;Ultrabook Samsung Galaxy Book2 360 · Intel 12ª Geração I7-1255u, 16GB, SSD 512GB Nvme, Iris Xe, Tela 13 Polegadas, Windows 11 home, Graphite;R$ 10.421,05
1152;"Adesivo Skin Zabom Notebook 13.1"" Wide Moça Perola Tecld Mou Branco";R$ 239,00
1153;HP Spectre 16  Intel 12ª Geração I7-1260p Arc A370m Tela 16Polegadas UHD 4k SSD 4TB Nvme RAM 16GB;R$ 20.947,37
1154;"Adesivo Notebook Skin Zabom 14"" Cosmos 1/sup/tecl/mouse Preto";R$ 279,00
1155;"Adesivo Notebook Skin Zabom 13.3"" Cpt America Teclado Mouse Branco";R$ 239,00
1156;Adesivo Notebook Skin Zabom, 14 Polegadas, Bruxa + Teclado e Mouse, Preto;R$ 239,00
1157;"Adesivo Notebook 14"" Atlas/sup/tecl/mouse Pret";R$ 279,00
1158;Adesivo Notebook Skin Zabom, 13.1 Polegadas, Wide Bruxa + Teclado e Mouse Branco;R$ 239,00
1159;"Adesivo Notebook Skin Zabom 13.3"" Estrada Teclado Mouse Branco";R$ 239,00
1160;Capa Logo Recortado Macbook Pro 14.2 Pol A2442 Cor:vermelha;R$ 129,90
1161;Capa Hars Fibra De Carbono Macbook Pro 13.3 Pol A2251 A2289 A2338, Cor:azul;R$ 149,90
1162;Capa Para Notebook Com Bolso 14Polegadas;R$ 29,90
1163;Capa Case Maleta Para Notebook 15,6 Polegadas Vinho;R$ 36,90
1164;Capa Hars Fibra De Carbono Macbook Pro 13.3 Pol A2338, Cor:preta;R$ 149,90
1165;Capa Glitter Séries Macbook Pro 13.3 Polegadas, A2251 A2289 A2338,azul;R$ 129,90
1166;"Adesivo Skin Zabom Notebook 14"" Breaking Bad Teclado Mouse Branco";R$ 239,00
1167;"Adesivo Notebook Skin Zabom 13.3"" Cosmos D2 E Suporte";R$ 89,00
1168;"Adesivo Notebook Skin Zabom 13.1"" Wide Lobo Rosa Tecld Mou Branco";R$ 239,00
1169;Adesivo Notebook Skin Zabom, 14 Polegadas, Bruxa + Teclado e Mouse, Preto;R$ 239,00
1170;"Adesivo Notebook 13.1"" Wide Baby Yoda, E Suporte";R$ 89,00
1171;"Adesivo Notebook Skin Zabom 14"" Moça Brinco De Pérola E Suporte";R$ 89,00
1172;"Adesivo Notebook Skin Zabom 14"" Primavera Teclado Mouse Branco";R$ 239,00
1173;Adesivo Notebook Skin Zabom, 13.1 Polegadas, Wide Bruxa + Teclado e Mouse Branco;R$ 239,00
1174;"Adesivo Skin Zabom Notebook 13.1"" Wide Moça Perola Tecld Mou Branco";R$ 239,00
1175;"Adesivo Skin Zabom Notebook 14"" Poligonal Teclado Mouse Branco";R$ 239,00
1176;"Adesivo Notebook 13.3"" Moça Perola, Teclado, Mouse, Branco";R$ 239,00
1177;"Adesivo Notebook 13.1"" Wide Buraco Negro, E Suporte";R$ 89,00
1178;"Adesivo Notebook 14"" Noite Estrelada + Teclado e Mouse, Preto";R$ 239,00
1179;"Adesivo Skin Zabom Notebook 14"" Mapa 1/sup/tecl/mouse Preto";R$ 279,00
1180;"Adesivo Notebook Skin Zabom 13.1"" Wide Impressionismo E Suporte";R$ 89,00
1181;"Adesivo Notebook Skin Zabom 13.3"" Noite Estrelada Teclad Mouse Preto";R$ 239,00
1182;"Adesivo Notebook 14"" Atlas/sup/tecl/mouse Pret";R$ 279,00
1183;Adesivo Notebook Skin Zabom, 13.3 Polegadas, Primavera + Teclado, Mouse Branco;R$ 239,00
1184;"Adesivo Notebook 14"" Por Do Sol, Suporte, Teclado e Mouse - Branco";R$ 279,00
1185;"Adesivo Notebook Skin Zabom 14"" Bad/sup/tecl/mouse Preto";R$ 279,00
1186;Adesivo Notebook Skin Zabom, 13.3 Polegadas, Japão + Teclado e Mouse Preto;R$ 239,00
1187;"Adesivo Notebook Skin Zabom 13.1"" Wide Flores D1 Tecld Mou Branco";R$ 239,00
1188;"Adesivo Notebook 14"" Mapa Mundi + Teclado e Mouse, Branco";R$ 239,00
1189;"Adesivo Notebook Skin Zabom 13.3"" Cpt America Teclado Mouse Branco";R$ 239,00
1190;Capa Protetora Hars Anti Impacto, P/ Macbook Pro 16.2 Pol. A2485, Azul;R$ 289,00
1191;Capa Special Séries Macbook Pro 13.3 Polegadas, A2338 - Preta;R$ 189,90
1192;Capa Special Séries Macbook Pro 16.2 Polegadas, A2780 - Preta;R$ 189,90
1193;Capa Special Séries Macbook Pro 14.2 Polegadas, A2442 - Full Black;R$ 189,90
1194;Capa Hars Fibra De Carbono Macbook Pro 13.3, Pol A2251 A2289 A2338, Cor:rosa;R$ 149,90
1195;Capa Fibra De Carbono Macbook Pro, 16.2 Pol, A2780 - Transparente;R$ 149,90
1196;Notebooks Asus Tuf Fx517,Intel I7,12ª Geração,12650h Rtx 3070, Tela 15Polegadas,FULL HD, SSD 512GB, Nvme RAM 16GB;R$ 14.631,58
1197;Capa Protetora Hars Anti Impacto, P/ Macbook Air 13.6 Pol. A2681, Cinza;R$ 289,00
1198;Capa Hars Fibra De Carbono Macbook Pro 13.3, Pol A2338, Cor:azul;R$ 149,90
1199;Capa Hars Fibra De Carbono Macbook Pro 16.2 Pol, A2485, Cor:azul;R$ 149,90
1200;Capa Logo Recortado Macbook Pro 14.2 Pol A2442 Cor:azul;R$ 129,90
1201;Capa Logo Recortado Macbook Pro 13.3 Pol A1989 Cor:preta;R$ 129,90
1202;Capa Hars Fibra De Carbono Macbook Pro 13.3, Pol A2251 A2289 A2338, Cor:rosa;R$ 149,90
1203;Capa Fibra De Carbono Macbook Pro, 16.2 Pol, A2780 - Transparente;R$ 149,90
1204;Notebooks Asus Tuf Fx517,Intel I7,12ª Geração,12650h Rtx 3070, Tela 15Polegadas,FULL HD, SSD 512GB, Nvme RAM 16GB;R$ 14.631,58
1205;Capa Special Séries Macbook Pro 16.2 Polegadas, A2780 - Preta;R$ 189,90
1206;Capa Protetora Hars Anti Impacto, P/ Macbook Air 13.6 Pol. A2681, Cinza;R$ 289,00
1207;Capa Protetora Hars Anti Impacto, P/ Macbook Pro 14.2 Pol. A2779, Azul;R$ 289,00
1208;Capa Special Séries Macbook Pro 13.3 Polegadas, A1706, A1708  - Cinza;R$ 189,90
1209;Capa Protetora Hars Anti Impacto, P/ Macbook Pro 16.2 Pol. A2485, Azul;R$ 289,00
1210;Capa Special Séries Macbook Pro 14.2 Polegadas, A2442 - Full Black;R$ 189,90
1211;Capa Special Séries Macbook Pro 13.3 Polegadas, A2338 - Preta;R$ 189,90
1212;Capa Protetora Hars Anti Impacto, P/ Macbook Pro 16.2 Pol. A2485, Bege;R$ 289,00
1213;Capa Protetora Hars Anti Impacto, P/ Macbook Pro 13.3 Pol. A2338, Bege;R$ 289,00
1214;Capa Protetora Hars Anti Impacto, P/ Macbook Pro 16.2 Pol. A2485, Preta;R$ 289,00
1215;Capa Protetora Hars Anti Impacto, P/ Macbook Pro 13.3 Pol. A2159, Cinza;R$ 289,00
1216;Notebook Dell Inspiron 3511 Core I3 1115g4, Memória 4GB, SSD 128GB, Tela 15,6 Polegadas, Led HD Windows 11 Home;R$ 3.263,00
1217;Capa Logo Recortado Macbook Pro 14.2 Pol A2779 Cor:verde Água;R$ 129,90
1218;Capa Logo Recortado Macbook Pro 13.3 Pol A2251 A2289 A2338 Cor:transparente;R$ 129,90
1219;Notebook Lenovo Ideapad 3i, I3-1115g4, 4GB RAM, 256GB SSD, Intel UHD Graphics, Linux, Tela 15.6, Cinza - 82mds00300;R$ 3.163,32
1220;Bateria Selada Elgin, P/ Nobreak, Vrla, 12v 18ah - 82314;R$ 292,74
1221;Notebook Lenovo V15 Geração 2, Intel Core I5 -1135g7, 8GB RAM, 256GB SSD, Nvidia Geforce Mx350 2GB, Tela 15.6 Full HD, Windows 11 Pro, Cinza - 82me000vbr;R$ 5.069,00
1222;Capa Protetora Hars Anti Impacto, P/ Macbook Air 13.6 Pol. A2681, Preta;R$ 289,00
1223;Capa Protetora Hars Anti Impacto, P/ Macbook Pro 13.3 Pol. A1706, A1708, Preta;R$ 289,00
1224;Capa Protetora Hars Anti Impacto, P/ Macbook Pro 13.3 Pol. A1989, Preta;R$ 289,00
1225;Capa Protetora Hars Anti Impacto, P/ Macbook Pro 13.3 Pol. A2251, A2289, A2338, Preta;R$ 289,00
1226;Notebook Asus Rog Flow X16, Intel 13ª Geração, I9-13900h, RAM 32GB, SSD 1TB NVME, RTX 4070, Tela 13 Polegadas, Qhd;R$ 33.052,63
1227;Notebook 141n3450-02 Intel N3450,6GB, SSD 64GB, 14,1 Polegadas,HD,WIFI,BT,lan 1000;R$ 1.399,00
1228;Teclado Notebook FTI para Asus Vivobook X510ua X510uq, US, Preto;R$ 399,00
1229;Teclado  P/ Notebook Toshiba Satellite    A660-15t   A665 - Br;R$ 199,99
1230;Notebook Intel Core I5, Tela 15.6” Full HD IPS, 4GB, 500 HD E Windows 10 - Everex;R$ 3.299,01
1231;Fonte Carregador P/ Notebook  Hp Pavilion  Hdx9000 19v 9.5a 180w;R$ 389,00
1232;Teclado P/ Notebook Hp Envy 17-3000 - Padrão Br;R$ 189,00
1233;Fonte De Notebook Lg Kp-539a 19v 3.42a;R$ 78,85
1234;Notebook Gigabyte, U4 Ud I7, 16GB, SSD, 512GB,W11h 14 Ips-1195g7.;R$ 12.453,90
1235;Teclado P/ Notebook Multi Legacy Book Pc250 Br;R$ 268,00
1236;Teclado P/ Notebook Multi Legacy Book Pc130 - Pc135 Br;R$ 298,00
1237;Fonte Compativel Com Samsung / Lg 11t540 19v 2.1a 40w U340 646;R$ 69,90
1238;Fonte Carregador Compativel Com Note Lg Gram 15z975 19v 2.1a 646 - Fonte Carregador Compativel Com Note Lg Gram 15z975 19v 2.1a 646;R$ 69,90
1239;Fonte Carregador P/ Asus Ux31 19v 2.37a 45w Pa-1650-80 By44 - 110v/220v (bivolt);R$ 78,90
1240;Carregador Gorila Shield Para Notebook Turbo Tank 4.0, Compatível com LG;R$ 333,47
1241;Capa Para Notebook Gorila Shield Multi Até 13.3'', Smart Armor;R$ 172,47
1242;Capa Gshield  Executiva Guardian, Para Notebook Dell;R$ 206,97
1243;Notebook Samsung Np550xda-ks1br, Full Hd, Intel I7 1165g7, 8GB, SSD 256GB, Intel Iris Xe, Windows;R$ 6.910,49
1244;Notebook Tectoy 14” 128GB SSD 4GB RAM Windows 11;R$ 1.599,90
1245;Notebook Dell I15-i1100 - Intel I7 1165g7, 8GB RAM, SSD 256GB, Tela 15.6 Full HD, Intel Iris Xe;R$ 5.575,99
1246;Notebook Gamer Acer An517 Intel Core I5, RAM 32GB, GTX 1650, SSD 2TB, 17.3 Polegadas Full HD, Linux;R$ 8.482,99
1247;Notebook Gamer Acer An517 - I5 11400h, 16GB, SSD 512GB, Tela 17.3 Polegadas Ips Full HD, Gtx 1650, Linux;R$ 6.544,99
1248;Notebook Intel Core I5, Tela 15.6” Full HD IPS, 4GB, 500 HD E Windows 10 - Everex;R$ 3.299,01
1249;Bateria P/ Notebook Fti Dell Inspiron 1520;R$ 149,99
1250;Notebook Gigabyte, U4 Ud I7, 16GB, SSD, 512GB,W11h 14 Ips-1195g7.;R$ 12.453,90
1251;Teclado P/ Notebook Multi Legacy Book Pc250 Br;R$ 268,00
1252;Teclado P/ Notebook Multi Legacy Book Pc130 - Pc135 Br;R$ 298,00
1253;"Notebook Positivo Motion C4128e  Intel Celeron 4GB, 128GB SSD, Tela 14,1"" Windows 10, Bivolt, Cinza";R$ 1.799,00
1254;Fonte Carregador Para Notebook Hp Pavilion Dm3z-1000 Cto | 18.5v 3.5a 65w Pino 4.8 X 1.7 Mm;R$ 54,90
1255;Tela 13.3 Slim  40 Pinos  B133xtn01.5  Marca Fti;R$ 744,44
1256;Fonte De Notebook Lg Kp-539a 19v 3.42a;R$ 78,85
1257;Fonte Carregador Compativel Com Lg R400 R405 E200 E300 E510 Xnote S430 18,5v 3.5a 65w Mm 712 - Bivolt;R$ 78,90
1258;Fonte Carregador Compativel Com Notebook Lg Lge23 18.5v 3.5a 65w 712;R$ 78,90
1259;Fonte Carregador Para Hp Pavilion Tx1000 18,5v 3,5a 65w 712;R$ 78,90
1260;Fonte Carregador Para Asus Ultrabook  S56c 19v 3.42a 65w P8 - Voltagem De Entrada;R$ 76,77
1261;Fonte Carregador Para Toshiba U845w-s410 Ultrabook Pa3822u P8 - Voltagem De Entrada;R$ 76,77
1262;Fonte Carregador Para Hp Elitebook Revolve 810 Convertible Mm 713 - 110v/220V bivolt;R$ 96,00
1263;Fonte Para Toshiba Sti 1412 1462 1413 1422 Retira Em Sp 394 - 110v/220v (bivolt);R$ 76,77
1264;Fonte P/ Notebook Asus X44c K43e K43u A43e X54 19v 3.42a 394 - Preto - 110v/220v (bivolt);R$ 76,77
1265;Carregador 19v 3,42a Para Megaware Black Purple 4129 Ulv 394 - 110v/220v (bivolt);R$ 76,77
1266;Fonte Carregador Para Itautec W7645 19v 3,42a 65w 394 - Preto - 110v/220v (bivolt);R$ 76,77
1267;Fonte Carregador Para Itautec Infoway W7435 19v 3.42a 65 394 - Preto - 110v/220v (bivolt);R$ 76,77
1268;Fonte Carregador P/ Hp Pavilion G4-1135br 18,5v 3.5a 65w 713 - Preto - 110v/220v (bivolt);R$ 96,00
1269;Fonte Carregador Para Hp Compac Cq40-713br 18.5v 3.5a 65w Mm 713 - Voltagem De Entrada;R$ 96,00
1270;Fonte Carregador Para Hp Rm823ep Rn433uc Rn490pa 18,5v 713 - Voltagem De Entrada;R$ 96,00
1271;Fonte Carregador Para Notebook Asus X550la 19v 3,42a 65w 394 - Voltagem De Entrada;R$ 76,77
1272;Fonte Carregador P/ Positivo Mobile Y89 19v 3.42a 65w 394 - Voltagem De Entrada;R$ 76,77
1273;Fonte Carregador Para Ecs I-buddie A535 19v 3.42a 65w 394 - Voltagem De Entrada;R$ 76,77
1274;Fonte Carregador Para Ecs Green 726 19v 3.42a 65w 394 - Voltagem De Entrada;R$ 76,77
1275;Fonte Carregador Para Note Asus X550a 19v 3.42a 65w 394, Voltagem De Entrada;R$ 76,77
1276;Fonte Carregador Para Hp Docking Station 2013 D9y32ut 713 - Voltagem De Entrada;R$ 96,00
1277;Fonte Carregador P/ Lenovo C100 C430 C460 C462 C466 C465 394 - Voltagem De Entrada;R$ 76,77
1278;Fonte Carregador para positivo Premium 7040 19v 3,42a 65w 394 - Voltagem De Entrada;R$ 76,77
1279;Fonte Carregador Para Amazon Pc L91 L 91 19v 3.42a 65w P8 - Voltagem De Entrada;R$ 76,77
1280;Fonte Carregador P/ Positivo Premium S2065 19v 3.42a 65w P8 - Voltagem De Entrada;R$ 76,77
1281;Fonte Carregador Para Asus Vivobook S500c 19v 3.42a 65w P8, Voltagem De Entrada;R$ 76,77
1282;Fonte Carregador Para Itautec Infoway M7510 19v 3.42a 65w Plug P8 - Voltagem De Entrada;R$ 76,77
1283;Fonte Carregador Para Evolute Sfx-25 19v 3.42a 65w Plug P8 - Voltagem De Entrada;R$ 76,77
1284;Fonte Carregador Para Positivo Sim 2560m 2570m 2650m 2660m P8 - 110v/220v (bivolt);R$ 76,77
1285;Fonte Carregador Para Asus X555d X555da X555dg 19v Plug P8 - Voltagem De Entrada;R$ 76,77
1286;Fonte Carregador Para Notebook Cce 19v 3.42a 65w P8 394 - Voltagem De Entrada;R$ 76,77
1287;Fonte Carregador 19v Para Asus A42f-vx402d, A42ja,a42ja P8 - 110v/220v (bivolt);R$ 76,77
1288;Fonte Carregador 19v 3.42a 65w Para Asus Ultrabook S46c P8 - 110v/220v (bivolt);R$ 76,77
1289;Fonte Carregafdor Para Hp Probook 4440s 4441s 4445s 4446s Mm 713 - Voltagem De Entrada;R$ 96,00
1290;Fonte Carregador 19v 3.42a 65w Para Positivo Mobile V44 394 - Voltagem De Entrada;R$ 76,77
1291;Fonte Carregador 19v 3.42a 65w Para Notebook Philco Phn P8 - Voltagem De Entrada;R$ 76,77
1292;Fonte Carregador Para Asus Ultrabook K45a19v 3,42a 65w P8 - Voltagem De Entrada;R$ 76,77
1293;Fonte Carregador Asus Eee Pc Seashell Ar 5b95 - 19v 2.1a Agu 608 - Voltagem De Entrada;R$ 72,72
1294;Fonte Para Positivo Premium Xs3010 19v 2.1a 40w 846;R$ 78,90
1295;Fonte Carregador Para Hp 205 G1 18,5v 3.5a 65w 713 - Preto - 110v/220v (bivolt);R$ 96,00
1296;Fonte Carregador Acer Aspire E5-573-59-lb 19v 3.42a 65w 479 - Voltagem De Entrada;R$ 78,99
1297;Fonte Externa Para Monitor Tv Lg M2380a 19v, 3.42a, 65w, 644 - 110v/220v;R$ 75,05
1298;Fonte Carregador Compativel Com Lg R400 R405 E200 E300 E510 Xnote S430 18,5v 3.5a 65w Mm 712 - Bivolt;R$ 78,90
1299;Notebook Hp 240 G8 Core I5 1135g7, RAM 8GB DDR4, SSD 256GB,  Windows 11 Pro - Preto;R$ 4.671,05
1300;Fonte Carregador Inspiron 15 5000 15-3543 19.5v 3.34a;R$ 120,00
1301;Fonte Carregador Para Sony Vaio Duo 11 Series Svd 10.5v 45w 687;R$ 101,10
1302;Fonte Carregador Para Acer Aspire 5317 19v 3.42a 65w 479 - Preto - 110v/220v (bivolt);R$ 78,99
1303;Fonte Carregador Para Amazon Notebook Séries 19v 3.42a 65w P8 - Voltagem De Entrada;R$ 76,77
1304;Fonte Carregador Para Asus F555l F555ld F555lj F555lb Plug P8 - Voltagem De Entrada;R$ 76,77
1305;Fonte Carregador 19v 3.42a 65w Para Positivo Mobile V95 Plug P8 - Voltagem De Entrada;R$ 76,77
1306;Fonte Carregador P/ Dell Inspiron 3500xt, 3500 D233xt D300gt P8 - Voltagem De Entrada;R$ 76,77
1307;Fonte Carregador 19v 3.42a 65w Para Itautec Infoway W7545 W7535 W7645 W7435 W7425 P8 - Voltagem De Entrada;R$ 76,77
1308;Fonte Carregador 19v 3.42a 65w Para Lenovo Lnv L4030 P8 - Voltagem De Entrada;R$ 76,77
1309;Fonte Carregador Notebook Msi Cr420 Cr400 X340 19v 3.42a 65w P8 - Voltagem De Entrada;R$ 76,77
1310;Fonte Carregador 19v 3.42a 65w Para Lenovo Ideapad Y430-2781-73u Plug P8 - Voltagem De Entrada;R$ 76,77
1311;Fonte Carregador P/ Microboard Centturion Me543 19v 3.42a 394;R$ 76,77
1312;Fonte Carregador 19v 3.42a 65w Para Positivo Mobile V44 Plug P8 - Voltagem De Entrada;R$ 76,77
1313;Fonte Carregador 19v 3.42a 65w Para Positivo Mobile V146 Plug P8 - Voltagem De Entrada;R$ 76,77
1314;Fonte Carregador 19v 3.42a 65w Para Itautec W7630 W7635 W7645 W7650 W7620 Plug P8 - Voltagem De Entrada;R$ 76,77
1315;Fonte Carregador Para Cce Win Ncv / Bps Séries 19v 3.42a 65w P8 - Voltagem De Entrada;R$ 76,77
1316;Fonte Carregador Para Hp 14-ac121br 19,5v 3.33a 65w 761 - Voltagem De Entrada;R$ 102,00
1317;Fonte Carregador Para Hp Pavilion X360 13 19,5v 761 - Bivolt;R$ 102,00
1318;Fonte Carregador Para Hp Elitebook 840 G5 19,5v 3.33 65w 761 - Voltagem De Entrada;R$ 102,00
1319;Fonte Carregador Para HP Probook 640 G2 19,5v 3.33a 65w 761, Bivolt;R$ 102,00
1320;Fonte Carregador Para Cce Win Ncv / Bps Séries 19v 3.42a 65w P8 - Voltagem De Entrada;R$ 76,77
1321;Fonte Carregador P/ Dell Inspiron 3500xt, 3500 D233xt D300gt P8 - Voltagem De Entrada;R$ 76,77
1322;Fonte Carregador 19v 3.42a 65w Para Itautec Infoway W7545 W7535 W7645 W7435 W7425 P8 - Voltagem De Entrada;R$ 76,77
1323;Fonte Carregador 19v 3.42a 65w Para Lenovo Lnv L4030 P8 - Voltagem De Entrada;R$ 76,77
1324;Fonte Carregador Notebook Msi Cr420 Cr400 X340 19v 3.42a 65w P8 - Voltagem De Entrada;R$ 76,77
1325;Fonte Carregador 19v 3.42a 65w Para Lenovo Ideapad Y430-2781-73u Plug P8 - Voltagem De Entrada;R$ 76,77
1326;Fonte Carregador P/ Microboard Centturion Me543 19v 3.42a 394;R$ 76,77
1327;Fonte Carregador 19v 3.42a 65w Para Positivo Mobile V44 Plug P8 - Voltagem De Entrada;R$ 76,77
1328;Fonte Carregador 19v 3.42a 65w Para Positivo Mobile V146 Plug P8 - Voltagem De Entrada;R$ 76,77
1329;Fonte Carregador 19v 3.42a 65w Para Itautec W7630 W7635 W7645 W7650 W7620 Plug P8 - Voltagem De Entrada;R$ 76,77
1330;Fonte Carregador Para Amazon Notebook Séries 19v 3.42a 65w P8 - Voltagem De Entrada;R$ 76,77
1331;Fonte Carregador Para Asus F555l F555ld F555lj F555lb Plug P8 - Voltagem De Entrada;R$ 76,77
1332;Fonte Carregador Para Acer Aspire 5317 19v 3.42a 65w 479 - Preto - 110v/220v (bivolt);R$ 78,99
1333;Fonte Carregador 19v 3.42a 65w Para Positivo Mobile V95 Plug P8 - Voltagem De Entrada;R$ 76,77
1334;Fonte Carregador Para Hp Compaq Presario Cq45 Cq50 18,5v 713 - Preto - 110v/220v (bivolt);R$ 96,00
1335;Fonte Carregador Para Hp Elitebook Revolve 810 Convertible Mm 713 - 110v/220V bivolt;R$ 96,00
1336;Fonte Para Toshiba Sti 1412 1462 1413 1422 Retira Em Sp 394 - 110v/220v (bivolt);R$ 76,77
1337;Fonte P/ Notebook Asus X44c K43e K43u A43e X54 19v 3.42a 394 - Preto - 110v/220v (bivolt);R$ 76,77
1338;Carregador 19v 3,42a Para Megaware Black Purple 4129 Ulv 394 - 110v/220v (bivolt);R$ 76,77
1339;Fonte Carregador Para Itautec W7645 19v 3,42a 65w 394 - Preto - 110v/220v (bivolt);R$ 76,77
1340;Fonte Carregador Para Acer Aspire V5-122p, 19V, 3.42A, 65W, 479 - Voltagem De Entrada;R$ 78,99
1341;Fonte Carregador Para Acer Aspie E15 E5-575-5157 19v 65w 479 - Voltagem De Entrada;R$ 78,99
1342;Fonte Carregador P/ Acer Aspire F15 F5-573-59tv 19v 65w 479 - Voltagem De Entrada;R$ 78,99
1343;Fonte Carregador Para Acer Aspire E5-574-50ld 19v 65w 479 - Voltagem De Entrada;R$ 78,99
1344;Fonte Carregador Para Acer Travelmate 2470 19v 3.42a 479 - Voltagem De Entrada;R$ 78,99
1345;Fonte Carregador P/ Acer Aspire N15w3 N15w5 N15w4 N15q5 479 - Voltagem De Entrada;R$ 78,99
1346;Fonte Carregador Para Acer Aspire Es1-533-c76f 19v 3,42a 479 - Voltagem De Entrada;R$ 78,99
1347;Fonte Carregador Para Acer Aspire 3810t 19v 3.42a 65w 479 - Voltagem De Entrada;R$ 78,99
1348;Fonte Carregador Para Acer Aspire E5-522 19v 3.42a 65w 479 - Voltagem De Entrada;R$ 78,99
1349;Notebook Acer Aspire 5 A514-54-56lf, Intel I5 1135g7, RAM 12GB, SSD 256GB, 14 Polegadas Full HD, Gold - Linux;R$ 5.139,99
1350;Notebook Acer A315-34-c9wh, Celeron N4020, 8GB, 128GB SSD, Tela 15.6, Windows 11 Home;R$ 2.966,90
1351;Fonte Compativel Com Samsung Ultrabook Np530u3c Np535u3c Np540u3c 19v 21 646;R$ 69,90
1352;Fonte Carregador Para Lenovo Thinkpad Edge T520 20v 558;R$ 99,50
1353;Fonte Carregador REPLACEMENT Compativel Com Samsung All In One Dp500a2l-kw1br 500;R$ 78,99
1354;Fonte Carregador Compativel Com Samsung Np500r5h Np500r5k 19v 65w 500;R$ 78,99
1355;Fonte Carregador Compativel Com Samsung Np300e5m-kfabr 19v 60w 555 - Fonte Carregador Compativel Com Samsung Np300e5m-kfabr 19v 60w 555;R$ 78,99
1356;Fonte Carregador Compativel Com Samsung  X460   19v 3.16a 65w 555;R$ 78,99
1357;Fonte Carregador 19v 3.42a 65w Para Cce Levp-d10h120 Plug P8 - Voltagem De Entrada;R$ 76,77
1358;Fonte Carregador Para Netbook Positivo Mobo 5950 19v 2.1a 40w 670 - Voltagem De Entrada;R$ 76,08
1359;Fonte Carregador Compativel Com Notebook Lg Lge23 18.5v 3.5a 65w 712;R$ 78,90
1360;Fonte Carregador Para Hp Pavilion Tx1000 18,5v 3,5a 65w 712;R$ 78,90
1361;Fonte Carregador Para Hp 540 Notebook 18,5v 3.5a 65w 712 - 110v/220v (bivolt);R$ 78,90
1362;Fonte Carregador Para Notebook Hp Compac 6710b 18,5v 713 - Voltagem De Entrada;R$ 96,00
1363;Fonte Carregador P/ Inspiron 14 5000 I14 5458-b08p 19.5v 823, Voltagem De Entrada;R$ 98,89
1364;Fonte Carregador Para Sony Vaio Duo 13 Svd132a14l 10.5v 687;R$ 101,10
1365;Fonte Carregador Para Sony Vaio Svp13215pxs 10.5v 4.3a 687;R$ 101,10
1366;Fonte Carregador Para Sony Vaio Vgn-p598 10,5v 45w 687;R$ 101,10
1367;Fonte Carregador Sony Vaio Vgn-p39vl Series 10.5v 4.3a 687;R$ 101,10
1368;Bateria P/ Notebook Fti Dell Inspiron 1520;R$ 149,99
1369;Notebook Gamer Lenovo Ideapad Gaming 3i - Intel I5, 16GB RAM, RTX 3050, SSD 1TB, 15.6 Polegadas Full HD, Linux, Shadow Black - 82mgs00300;R$ 8.244,99
1370;Notebook Samsung Np550xda-ks1br, Full Hd, Intel I7 1165g7, 8GB, SSD 256GB, Intel Iris Xe, Windows;R$ 6.910,49
1371;Notebook Dell I15-i1100 - Intel I7 1165g7, 8GB RAM, SSD 256GB, Tela 15.6 Full HD, Intel Iris Xe;R$ 5.575,99
1372;Notebook Gamer Acer An517 Intel Core I5, RAM 32GB, GTX 1650, SSD 2TB, 17.3 Polegadas Full HD, Linux;R$ 8.482,99
1373;Notebook Gamer Acer An517 - I5 11400h, 16GB, SSD 512GB, Tela 17.3 Polegadas Ips Full HD, Gtx 1650, Linux;R$ 6.544,99
1374;Notebook Tectoy 14” 128GB SSD 4GB RAM Windows 11;R$ 1.599,90
1375;Capa Para Notebook Gorila Shield Multi Até 13.3'', Smart Armor;R$ 172,47
1376;Capa Gshield  Executiva Guardian, Para Notebook Dell;R$ 206,97
1377;Notebook Acer Aspire 3 Intel I5 1135g7, 32GB RAM, SSD 1TB, 15,6 Polegadas Full HD, Intel iris xe,  Windows 11, Prata;R$ 7.335,49
1378;Notebook Asus  Intel I7 1165g7, 12GB RAM, SSD 256GB, 15.6 Polegada LED, Intel Iris Xe, Windows 11, Preto;R$ 5.626,99
1379;"Notebook Positivo Motion C4128e  Intel Celeron 4GB, 128GB SSD, Tela 14,1"" Windows 10, Bivolt, Cinza";R$ 1.799,00
1380;Notebook Lenovo Ideapad 3i  Intel I5 1135g7, 32GB RAM, SSD 1TB, 15.6 Polegadas Full HD, Intel Iris Xe, Windows 11 home;R$ 6.417,49
1381;Cabo De Áudio Para Gravador De Cd/dvd;R$ 3,49
